,Prefectures,Communes,Precincts,Ballots,Registered,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072
3473,ELBASAN,ELBASAN_HOTOLISHT,2767,298,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,22,3,0,180,1,0,0,0,0,0,0,0,3,0,0,0,0,2,56,2,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
3474,ELBASAN,ELBASAN_HOTOLISHT,2768,516,522,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33,0,5,270,0,0,0,0,0,0,0,0,0,1,2,0,1,0,173,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4
3475,ELBASAN,ELBASAN_HOTOLISHT,2769,150,218,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,ELBASAN,ELBASAN_PRRENJAS,2770,486,802,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,44,1,0,242,0,0,0,0,0,0,0,0,1,2,3,0,0,1,145,0,0,0,0,0,25,0,0,0,4,0,0,0,2,0,0,0,0,0,0,4,3
3477,ELBASAN,ELBASAN_PRRENJAS,27701,472,479,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,37,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,0,0,1,1,35,1,0,0,0,0,0,0,2,0,1,0,0,0,0,12,8
3478,SHKODER,SHKODER_SHKODER,2771,282,520,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,165,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,8
3479,ELBASAN,ELBASAN_PRRENJAS,27711,279,283,0,0,5,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,15,1,1,143,0,0,0,0,0,1,1,0,0,0,0,0,0,0,75,9,0,0,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
3480,ELBASAN,ELBASAN_PRRENJAS,2772,366,371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,223,1,0,1,0,0,1,0,0,1,0,0,0,0,0,83,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2
3481,ELBASAN,ELBASAN_PRRENJAS,27721,347,352,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,1,0,0,0,37,0,1,149,0,0,1,0,0,0,0,0,0,1,1,0,1,0,109,1,0,0,6,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
3482,ELBASAN,ELBASAN_PRRENJAS,2773,442,800,1,0,6,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,36,2,0,217,0,0,0,0,1,0,0,0,0,0,0,0,0,1,123,2,0,0,2,0,28,0,0,0,0,0,1,0,4,0,0,0,0,0,1,4,2
3483,ELBASAN,ELBASAN_PRRENJAS,2774,510,520,0,0,4,1,0,3,0,0,0,0,1,0,0,4,0,2,0,1,0,0,0,0,1,0,0,57,0,1,207,1,0,0,0,0,0,0,0,0,3,11,1,0,1,146,1,0,0,1,0,46,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,1
3484,ELBASAN,ELBASAN_PRRENJAS,27741,353,363,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,19,1,4,184,2,0,0,0,0,0,0,0,0,1,2,0,0,1,89,1,0,0,3,2,28,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0
3485,ELBASAN,ELBASAN_PRRENJAS,2775,243,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,131,1,0,1,0,0,0,0,0,0,0,0,0,1,1,74,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3486,ELBASAN,ELBASAN_QUKES,2776,510,909,0,0,14,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,56,1,3,254,1,0,0,0,0,0,0,0,0,1,0,4,6,0,118,2,7,0,1,0,13,1,1,1,2,0,0,0,0,0,1,1,3,0,0,6,3
3487,ELBASAN,ELBASAN_QUKES,2777,394,398,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,2,213,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,3,0,0,0,1,34,0,1,0,4,0,1,4,4,2,0,2,0,0,0,2,4
3488,ELBASAN,ELBASAN_QUKES,2778,273,544,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,13,0,0,146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,0,0,0,0,1,0,0,0,3,0,4,0,0,0,10,12,0,0,0,0,0,0
3489,ELBASAN,ELBASAN_QUKES,2779,295,532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,27,0,0,167,0,0,0,0,0,0,0,0,0,0,2,0,0,2,62,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3490,ELBASAN,ELBASAN_QUKES,2780,351,357,0,0,10,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,7,1,2,162,1,0,0,0,0,0,0,0,0,0,4,0,2,1,100,10,0,0,1,0,9,0,0,0,2,1,1,0,0,0,2,0,0,0,0,3,25
3491,ELBASAN,ELBASAN_QUKES,2781,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,144,1,0,0,0,0,0,0,0,0,1,1,0,0,0,91,29,0,0,0,1,4,1,0,0,4,4,1,2,0,5,1,0,3,0,1,8,7
3492,ELBASAN,ELBASAN_QUKES,2782,276,426,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,212,0,0,0,0,0,0,0,0,0,1,2,0,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
3493,ELBASAN,ELBASAN_QUKES,2783,378,390,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,15,0,2,223,2,1,0,0,0,0,0,0,1,0,3,0,0,0,66,17,0,0,0,0,19,3,0,0,0,0,2,0,0,1,1,11,0,0,0,2,3
3494,ELBASAN,ELBASAN_QUKES,2784,618,992,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,19,1,1,372,2,0,0,0,0,0,0,0,3,4,11,0,0,0,128,4,0,0,0,1,26,0,0,0,1,1,0,1,1,1,2,1,3,0,0,9,11
3495,ELBASAN,ELBASAN_QUKES,27841,332,339,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,180,0,1,0,0,0,1,0,0,3,0,0,0,0,0,95,4,0,0,0,0,6,2,0,0,1,0,0,1,3,1,0,0,0,1,1,0,0
3496,ELBASAN,ELBASAN_QUKES,2785,301,525,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,23,0,1,202,1,0,0,0,0,0,0,0,0,1,0,0,1,2,46,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0
3497,ELBASAN,ELBASAN_QUKES,27851,285,285,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,137,0,0,0,0,0,0,0,0,0,0,4,0,4,3,57,2,6,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2
3498,ELBASAN,ELBASAN_QUKES,2787,103,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,71,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,ELBASAN,ELBASAN_RAJCE,2788,452,462,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,67,0,2,228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,10,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,14
3500,ELBASAN,ELBASAN_RAJCE,27881,400,406,0,0,2,0,0,3,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,78,1,3,204,1,0,0,0,0,0,0,0,0,0,0,1,0,1,74,0,0,0,0,0,12,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,3
3501,ELBASAN,ELBASAN_RAJCE,2789,366,372,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,61,0,0,173,1,0,0,0,0,0,0,0,0,0,4,0,0,1,83,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
3502,ELBASAN,ELBASAN_RAJCE,27891,310,551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,11,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1
3503,ELBASAN,ELBASAN_RAJCE,2790,466,809,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,49,0,1,194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,177,14,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4
3504,SHKODER,SHKODER_SHKODER,2791,235,241,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,118,0,0,0,0,0,0,0,0,0,1,1,0,0,0,65,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3505,ELBASAN,ELBASAN_RAJCE,2792,244,442,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3506,ELBASAN,ELBASAN_RAJCE,2793,315,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,ELBASAN,ELBASAN_RAJCE,2794,477,479,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,55,0,1,286,0,0,0,0,0,0,0,0,0,1,2,0,0,1,107,1,0,0,0,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0
3508,ELBASAN,ELBASAN_RAJCE,2795,300,306,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,50,1,1,151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,1
3509,ELBASAN,ELBASAN_RAJCE,2796,457,469,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,0,30,2,1,240,1,0,1,0,0,0,0,0,0,0,2,0,0,2,108,3,1,0,7,0,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6
3510,ELBASAN,ELBASAN_RAJCE,27961,378,383,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,24,0,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,1,0,0,2,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3511,ELBASAN,ELBASAN_STRAVAJ,2797,289,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3512,ELBASAN,ELBASAN_STRAVAJ,2798,331,538,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,26,1,4,128,0,1,0,0,0,1,0,0,0,0,2,0,0,1,145,10,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,ELBASAN,ELBASAN_STRAVAJ,2799,323,526,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,18,0,1,189,0,0,0,0,0,0,0,0,0,2,0,1,0,0,85,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,ELBASAN,ELBASAN_STRAVAJ,2800,318,325,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,3,0,43,1,3,141,1,0,0,0,0,0,1,0,0,1,0,0,0,0,94,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,FIER,FIER_BALLAGAT,2803,473,855,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,7,0,3,185,0,0,0,0,0,4,0,0,0,0,1,0,0,0,23,239,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3516,FIER,FIER_BALLAGAT,2804,342,818,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36,0,0,142,0,0,0,0,1,17,0,0,0,0,0,0,0,0,45,78,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,4
3517,FIER,FIER_BALLAGAT,2805,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
3518,FIER,FIER_BALLAGAT,2807,234,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,78,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,70,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0
3519,FIER,FIER_BALLAGAT,2809,203,384,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,61,0,0,0,0,0,6,0,0,0,0,0,0,0,0,48,49,0,0,0,0,2,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,6
3520,FIER,FIER_DUSHK,2811,303,309,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,1,132,1,0,0,0,0,0,0,0,0,1,0,0,1,0,40,4,0,0,0,0,11,4,0,0,8,0,0,0,0,0,0,0,1,0,0,0,4
3521,FIER,FIER_DUSHK,2812,314,594,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,5,15,4,11,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
3522,FIER,FIER_DUSHK,2813,404,852,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,233,0,0,0,0,0,6,1,1,0,1,0,0,0,0,37,1,14,3,19,3,39,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
3523,FIER,FIER_DUSHK,2814,366,796,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,8,0,0,0,0,21,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,2
3524,FIER,FIER_DUSHK,2815,422,886,0,1,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112,2,1,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36,5,0,0,0,0,16,1,0,0,11,0,0,0,0,0,0,0,0,0,0,3,5
3525,FIER,FIER_DUSHK,2816,292,695,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,1,0,114,0,0,0,0,0,5,0,0,0,0,0,0,0,0,58,4,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3526,FIER,FIER_DUSHK,2817,311,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,13,0,0,0,19,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3527,FIER,FIER_DUSHK,2818,293,538,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,11,0,0,0,5,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,5
3528,FIER,FIER_DUSHK,28181,272,274,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,95,0,0,0,0,0,2,0,0,0,0,0,0,0,0,71,23,0,0,0,1,46,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
3529,FIER,FIER_DUSHK,2819,350,595,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,1,144,0,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24,0,0,0,2,30,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7
3530,FIER,FIER_DUSHK,2820,474,906,2,0,16,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,43,0,1,183,0,0,0,0,0,2,0,0,0,0,0,0,0,3,113,3,1,1,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3531,FIER,FIER_DUSHK,2821,271,557,0,0,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,3,134,0,0,0,0,0,3,0,0,0,0,0,0,0,2,51,1,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3532,FIER,FIER_DUSHK,2822,184,389,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,0,0,16,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
3533,FIER,FIER_GOLEM-LUSHNJE,2823,424,965,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,82,1,1,209,2,0,0,0,0,4,0,0,0,0,0,0,0,0,54,1,0,1,0,4,25,1,0,8,4,0,0,1,0,0,0,0,0,0,0,3,5
3534,FIER,FIER_GOLEM-LUSHNJE,28231,452,458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,2,224,2,0,1,0,0,3,0,0,0,0,0,0,0,1,79,7,0,0,0,7,34,4,0,5,4,0,1,0,0,0,0,0,0,0,0,3,5
3535,FIER,FIER_GOLEM-LUSHNJE,28232,420,963,1,0,3,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,44,0,0,203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,107,0,0,0,0,0,18,0,0,0,7,0,0,0,0,1,0,0,0,0,0,8,5
3536,FIER,FIER_GOLEM-LUSHNJE,2825,575,998,0,0,3,0,0,2,0,1,4,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,110,0,0,272,1,0,0,0,0,10,0,0,0,0,0,0,0,1,126,13,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,8,4
3537,FIER,FIER_GOLEM-LUSHNJE,2826,304,550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,168,3,0,0,0,0,0,0,0,0,0,0,0,0,3,102,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
3538,FIER,FIER_GOLEM-LUSHNJE,2827,327,329,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,160,0,0,0,3,0,6,0,0,0,0,0,0,0,0,58,22,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3539,FIER,FIER_GOLEM-LUSHNJE,2828,229,229,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,139,0,0,0,0,0,4,0,0,0,0,0,0,0,0,35,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3540,FIER,FIER_GOLEM-LUSHNJE,2829,196,340,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,97,0,0,0,0,0,7,0,0,0,1,0,0,0,0,32,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
3541,FIER,FIER_HYSGJOKAJ,2830,374,656,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144,25,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,2,6
3542,FIER,FIER_HYSGJOKAJ,2831,451,744,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,1,5,201,0,0,0,0,0,28,0,0,1,0,0,0,0,1,81,58,0,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0
3543,FIER,FIER_HYSGJOKAJ,2832,389,392,0,1,5,0,0,0,0,0,68,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,16,0,4,170,0,1,0,0,0,0,0,1,0,0,0,0,0,1,56,36,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17
3544,FIER,FIER_HYSGJOKAJ,2833,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3545,FIER,FIER_HYSGJOKAJ,2834,118,242,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
3546,FIER,FIER_KARBUNARE,2835,504,949,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,63,1,2,253,0,0,0,0,0,18,0,0,0,1,1,1,0,0,66,26,1,0,0,3,7,8,1,0,5,0,0,0,0,0,0,4,3,0,0,1,6
3547,FIER,FIER_KARBUNARE,2836,376,744,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,145,0,2,0,0,0,1,0,0,3,0,0,0,0,1,129,6,0,0,0,5,20,0,0,0,5,0,0,0,0,0,0,0,5,0,0,4,15
3548,FIER,FIER_KARBUNARE,2838,164,165,0,0,2,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
3549,FIER,FIER_KARBUNARE,2839,223,229,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,10,0,0,0,6,14,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,7
3550,FIER,FIER_KARBUNARE,2840,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,94,0,0,0,0,0,2,0,0,0,0,0,0,0,1,95,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,FIER,FIER_KARBUNARE,2841,119,247,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3552,FIER,FIER_KARBUNARE,2842,119,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3553,FIER,FIER_KARBUNARE,2843,209,211,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
3554,FIER,FIER_KARBUNARE,2844,201,442,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,3,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,61,2,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0
3555,FIER,FIER_FIER-SHEGAN,2906,627,635,0,1,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,220,0,0,0,0,0,14,0,0,0,0,0,0,0,0,91,15,0,0,0,0,64,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,5
3556,FIER,FIER_FIER-SHEGAN,2907,402,740,0,0,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,168,0,0,0,0,0,1,1,0,0,14,0,0,2,0,121,9,0,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,17,0,0,1,0
3557,FIER,FIER_FIER-SHEGAN,2909,242,415,0,0,1,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77,15,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
